job_title,job_id,date_posted,state_province,area_of_work,min_salary,max_salary,position_type,required_education,preferred_education,preferred_technical_experience
Federal Associate Developer,54779,05-Dec-2025,District of Columbia,Data & Analytics,"67,820.00","100,920.00",Entry Level,Bachelor's Degree,None,"Have flexibility to work across architecture - building both front end and backend
Help maintain and improve code quality, organization, and automation
Communicate with stakeholders on technical issues Design and code servers, services, applications and databases on platforms such as PostgreSQL, MySQL and Oracle that are reusable, scalable and meet critical architecture goals.
Proficiency in working with Git repositories for version control and collaborative development"
Senior Managing SAP Data Lead,70320,05-Dec-2025,Illinois,Consulting,"147,000.00","254,000.00",Professional,Bachelor's Degree,Master's Degree,"* Experience working with SAP FI/CO, MM, SD or PM and Master Data, required.
 * 3 years of experience in Master data management with expertise in implementing SAP Master Data Governance (MDG).
 * Experience in complex SAP environments supporting multiple components."
Product Manager Intern 2026,64176,01-Nov-2025,"Texas, Massachusetts, California",Product Management,"73,800.00","135,300.00",Internship,High School Diploma/GED,Bachelor's Degree,"-Experience with enterprise AI products or platforms
-Exposure to AI ethics frameworks and responsible AI practices.
-Comfortable working with global teams across time zones and cultures."
Senior Software Development Engineer,80531,14-Jan-2026,Washington,Software Engineering,"131,000.00","226,000.00",Professional,Bachelor's Degree,Master's Degree,"Experience working in fast-paced development environments with iterative software design methodologies.
Passion for designing and implementing scalable, programmatic solutions in complex systems.
Proven ability to manage competing priorities in high-pressure situations.
Demonstrated technical leadership experience in building and delivering complex software systems.
In-depth knowledge of data structures, algorithms, asynchronous architectures, multi-threaded/concurrent programming.
Familiarity with AI/ML technologies and their integration into enterprise applications.
Expertise in best practices for the software development lifecycle, including code reviews, build processes, and automated testing.
Experience building large-scale applications using modern frameworks and technologies.
Previous experience mentoring and guiding junior engineers to achieve their career goals."
Associate Package Consultants Intern 2026,57360,20-Jan-2026,"Georgia, Illinois, Texas",Consulting,"48,540.00","88,990.00",Internship,High School Diploma/GED,Bachelor's Degree,"* Can understand clients' needs and challenges, applying a creative and logical approach to identify solutions
 * Exposure to one of the following packaged application solutions (SAP, Oracle) is a plus
* Demonstrate foundational quantitative analysis skills and ability to develop data driven recommendations

 These positions are anticipated to begin in summer 2026. We have positions open in these locations:
 * Atlanta, GA
 * Austin, TX
 * Chicago, IL
 * Dallas, TX
 * Houston, TX"
CMP Process Engineer,87234,28-Jan-2026,New York,Infrastructure & Technology,"126,000.00","216,000.00",Professional,Bachelor's Degree,Master's Degree,"3-5 years Prior wafer-level, semiconductor processing experience."
Oracle HCM & Payroll Cloud Solution Architect,88566,23-Jan-2026,"Georgia, Illinois, Ohio, Texas, New York, Michigan, Arizona, Washington, Massachusetts, Louisiana, District of Columbia",Software Engineering,"144,000.00","248,000.00",Professional,Bachelor's Degree,Master's Degree,"• HCM Business Process Expertise: Deep understanding of HCM business processes across multiple modules, enabling the design of comprehensive technology solutions that meet customer objectives. 
• Innovative Solution Development: Experience developing and implementing innovative solutions to resolve complex customer issues, leveraging industry best practices and product knowledge. 
• Multi-Platform Integration: Experience integrating multiple products or platforms to deliver high-quality solutions that align with customer goals."
Senior Managing Consultant SAP WAM / EAM Plant Maintenance,90252,02-Feb-2026,"Texas, New York, North Carolina, North Dakota, Massachusetts, Maryland, Kansas, Louisiana, Vermont, Nebraska, California, New Jersey, Connecticut",Consulting,"147,000.00","254,000.00",Professional,Bachelor's Degree,,"• Advanced SAP S/4HANA Knowledge: Deep understanding of SAP S/4HANA architecture, data models, and integration with other SAP modules, enabling the design of comprehensive EAM solutions. 
• Industry-Specific EAM Expertise: Familiarity with industry-specific EAM best practices and standards, allowing for tailored solution design and implementation that meets clients' unique needs. 
• Data Analytics and Reporting: Experience with data analytics and reporting tools in SAP S/4HANA EAM, facilitating the creation of insightful reports and dashboards that drive business decision-making."
SR Systems Engineer,90184,04-Feb-2026,Virginia,Data & Analytics,"137,000.00","236,000.00",Professional,Bachelor's Degree,Master's Degree,"• Machine Learning Knowledge: Experience with machine learning, statistical modeling, and custom models in applications like supply chain management, pricing, risk assessment, and fraud detection. 
• Scripting Abilities: Shell scripting abilities, along with experience in managing databases like SQL, MongoDB, Cassandra, PostgreSQL, and MySQL. 
• Optimization Skills: Experience with tools like IBM CPLEX and Gurobi for optimization."
Senior Business Analyst - Workday,85488,04-Feb-2026,"Minnesota, Texas, New York, North Carolina",Infrastructure & Technology,"82,000.00","141,000.00",Professional,Bachelor's Degree,Bachelor's Degree,
Brand Sales Specialst - Apptio (Southeast),91270,04-Feb-2026,Massachusetts,Sales,"144,000.00","248,000.00",Professional,High School Diploma/GED,Bachelor's Degree,"• IT Industry Trends Knowledge: Experience with the latest IT industry trends, challenges, and best practices related to cloud-based solutions and IT management, enabling informed sales strategies and effective client engagement. 
• Cloud-Based Solution Expertise: Experience with cloud-based solutions, including their applications, benefits, and challenges, to provide expert guidance and support to clients. 
• Technology Solution Sales: Experience in selling technology solutions, with a strong understanding of the sales cycle, from initial identification to close, and the ability to develop and execute effective sales strategies."
Technical Services Professional,89804,02-Feb-2026,Texas,Infrastructure & Technology,"63,000.00","109,000.00",Administration & Technician,High School Diploma/GED,Bachelor's Degree,"• Formal Training: Exposure to formal training such as vocational training programs, military technical schools, Associate degree programs, bachelor's degree,  or other education programs in engineering disciplines or physical sciences. 
• Experience working with computers, programming, computer science and data center.
• Equipment Familiarity: Exposure to operating and adjusting tools and equipment used in job assignments, with the ability to recognize proper and improper operation of basic equipment."
Senior Software Engineer - HashiCorp Vault,86840,26-Jan-2026,"Texas, Massachusetts, California",Software Engineering,"131,000.00","226,000.00",Professional,Bachelor's Degree,Bachelor's Degree,"You have experience using HashiCorp products (Terraform, Packer, Waypoint, Nomad, Vault, Boundary, Consul). 
You have prior experience working in cloud platform engineering teams"
Engineering Manager,82479,03-Feb-2026,"Texas, Massachusetts, California",Software Engineering,"131,000.00","226,000.00",Professional,None,,"You have managed a full stack team (frontend and backend engineers)
You have exposure to systems software and services written in Go and Javascript
You have expertise in one or more of the major public clouds
You have experience driving observability, reliability, and availability for large-scale distributed systems
You have a background in leading engineering teams for large-scale enterprise platforms"
VTC Analyst (TS/SCI),89166,28-Jan-2026,"Virginia, Maryland, District of Columbia",Consulting,"116,000.00","200,000.00",Professional,Bachelor's Degree,Bachelor's Degree,"Applied Telecom Knowledge: Experience with telecom network fundamentals, including software-defined networking and network function virtualization (NFV), to deliver high-quality solutions.
Consulting and Design: Experience in performing consulting services, gathering requirements, and creating high-level and low-level designs (HLD/LLD) for solutions involving ALM, ASM, and virtual network functions.
OSS System Integration: Experience integrating ALM, ASM, and NOI with other OSS systems, depending on the solution scope, to ensure seamless solution delivery."
